Gamekey,Home_team,Away_Team,Player_Short_Name,Player_Team,Home_Team
55837,DEN,BAL,M.Elam,BAL,False
55837,DEN,BAL,P.McPhee,BAL,False
55837,DEN,BAL,J.Ihedigbo,BAL,False
55837,DEN,BAL,J.Bynes,BAL,False
55838,BUF,NE,E.Manuel,BUF,True
55838,BUF,NE,C.Spiller,BUF,True
55838,BUF,NE,T.Graham,BUF,True
55838,BUF,NE,F.Jackson,BUF,True
55838,BUF,NE,M.Goodwin,BUF,True
55838,BUF,NE,S.Chandler,BUF,True
55838,BUF,NE,R.Woods,BUF,True
55838,BUF,NE,S.Johnson,BUF,True
55838,BUF,NE,K.Alonso,BUF,True
55838,BUF,NE,D.Searcy,BUF,True
55838,BUF,NE,D.Carpenter,BUF,True
55838,BUF,NE,S.Powell,BUF,True
55838,BUF,NE,D.Williams,BUF,True
55838,BUF,NE,L.McKelvin,BUF,True
55838,BUF,NE,A.Moats,BUF,True
55838,BUF,NE,A.Branch,BUF,True
55838,BUF,NE,J.Leonhard,BUF,True
55838,BUF,NE,K.Williams,BUF,True
55838,BUF,NE,M.Lawson,BUF,True
55838,BUF,NE,A.Carrington,BUF,True
55838,BUF,NE,J.Rogers,BUF,True
55838,BUF,NE,M.Dareus,BUF,True
55838,BUF,NE,J.Hughes,BUF,True
55838,BUF,NE,R.Brooks,BUF,True
55838,BUF,NE,N.Robey,BUF,True
55838,BUF,NE,A.Williams,BUF,True
55838,BUF,NE,M.Williams,BUF,True
55838,BUF,NE,N.Bradham,BUF,True
55838,BUF,NE,T.Brady,NE,False
55838,BUF,NE,S.Vereen,NE,False
55838,BUF,NE,S.Ridley,NE,False
55838,BUF,NE,L.Blount,NE,False
55838,BUF,NE,J.Edelman,NE,False
55838,BUF,NE,D.Amendola,NE,False
55838,BUF,NE,M.Hoomanawanui,NE,False
55838,BUF,NE,K.Thompkins,NE,False
55838,BUF,NE,T.Kelly,NE,False
55838,BUF,NE,R.Ninkovich,NE,False
55838,BUF,NE,S.Gostkowski,NE,False
55838,BUF,NE,R.Allen,NE,False
55838,BUF,NE,C.Jones,NE,False
55838,BUF,NE,K.Arrington,NE,False
55838,BUF,NE,J.Mayo,NE,False
55838,BUF,NE,A.Dennard,NE,False
55838,BUF,NE,D.Hightower,NE,False
55838,BUF,NE,J.Vellano,NE,False
55838,BUF,NE,A.Talib,NE,False
55838,BUF,NE,D.McCourty,NE,False
55838,BUF,NE,S.Gregory,NE,False
55838,BUF,NE,V.Wilfork,NE,False
55838,BUF,NE,B.Spikes,NE,False
55839,CAR,SEA,C.Newton,CAR,True
55839,CAR,SEA,M.Tolbert,CAR,True
55839,CAR,SEA,D.Williams,CAR,True
55839,CAR,SEA,T.Ginn,CAR,True
55839,CAR,SEA,S.Smith,CAR,True
55839,CAR,SEA,G.Olsen,CAR,True
55839,CAR,SEA,C.Johnson,CAR,True
55839,CAR,SEA,J.Thomas,CAR,True
55839,CAR,SEA,G.Gano,CAR,True
55839,CAR,SEA,B.Nortman,CAR,True
55839,CAR,SEA,C.Munnerlyn,CAR,True
55839,CAR,SEA,C.Godfrey,CAR,True
55839,CAR,SEA,L.Kuechly,CAR,True
55839,CAR,SEA,D.Edwards,CAR,True
55839,CAR,SEA,G.Hardy,CAR,True
55839,CAR,SEA,M.Addison,CAR,True
55839,CAR,SEA,T.Davis,CAR,True
55839,CAR,SEA,D.Moore,CAR,True
55839,CAR,SEA,S.Lotulelei,CAR,True
55839,CAR,SEA,Q.Mikell,CAR,True
55839,CAR,SEA,J.Beason,CAR,True
55839,CAR,SEA,R.Wilson,SEA,False
55839,CAR,SEA,M.Lynch,SEA,False
55839,CAR,SEA,R.Turbin,SEA,False
55839,CAR,SEA,D.Baldwin,SEA,False
55839,CAR,SEA,Z.Miller,SEA,False
55839,CAR,SEA,S.Rice,SEA,False
55839,CAR,SEA,D.Coleman,SEA,False
55839,CAR,SEA,J.Kearse,SEA,False
55839,CAR,SEA,G.Tate,SEA,False
55839,CAR,SEA,C.Maragos,SEA,False
55839,CAR,SEA,T.McDaniel,SEA,False
55839,CAR,SEA,S.Hauschka,SEA,False
55839,CAR,SEA,J.Ryan,SEA,False
55839,CAR,SEA,K.Wright,SEA,False
55839,CAR,SEA,R.Sherman,SEA,False
55839,CAR,SEA,B.Mebane,SEA,False
55839,CAR,SEA,B.Maxwell,SEA,False
55839,CAR,SEA,B.Mayowa,SEA,False
55839,CAR,SEA,O.Schofield,SEA,False
55839,CAR,SEA,K.Chancellor,SEA,False
55839,CAR,SEA,M.Smith,SEA,False
55839,CAR,SEA,E.Thomas,SEA,False
55839,CAR,SEA,W.Thurmond,SEA,False
55839,CAR,SEA,B.Wagner,SEA,False
55839,CAR,SEA,R.Bryant,SEA,False
55839,CAR,SEA,D.Smith,SEA,False
55840,CHI,CIN,J.Cutler,CHI,True
55840,CHI,CIN,M.Forte,CHI,True
55840,CHI,CIN,M.Bush,CHI,True
55840,CHI,CIN,E.Bennett,CHI,True
55840,CHI,CIN,B.Marshall,CHI,True
55840,CHI,CIN,M.Bennett,CHI,True
55840,CHI,CIN,A.Jeffery,CHI,True
55840,CHI,CIN,T.Jennings,CHI,True
55840,CHI,CIN,R.Gould,CHI,True
55840,CHI,CIN,A.Podlesh,CHI,True
55840,CHI,CIN,D.Hester,CHI,True
55840,CHI,CIN,D.Williams,CHI,True
55840,CHI,CIN,M.Wright,CHI,True
55840,CHI,CIN,C.Conte,CHI,True
55840,CHI,CIN,N.Collins,CHI,True
55840,CHI,CIN,S.McClellin,CHI,True
55840,CHI,CIN,I.Frey,CHI,True
55840,CHI,CIN,C.Tillman,CHI,True
55840,CHI,CIN,Ja.Anderson,CHI,True
55840,CHI,CIN,H.Melton,CHI,True
55840,CHI,CIN,L.Briggs,CHI,True
55840,CHI,CIN,C.Wootton,CHI,True
55840,CHI,CIN,S.Paea,CHI,True
55840,CHI,CIN,A.Dalton,CIN,False
55840,CHI,CIN,M.Jones,CIN,False
55840,CHI,CIN,G.Bernard,CIN,False
55840,CHI,CIN,B.Green-Ellis,CIN,False
55840,CHI,CIN,J.Gresham,CIN,False
55840,CHI,CIN,A.Green,CIN,False
55840,CHI,CIN,M.Sanu,CIN,False
55840,CHI,CIN,T.Eifert,CIN,False
55840,CHI,CIN,M.Nugent,CIN,False
55840,CHI,CIN,K.Huber,CIN,False
55840,CHI,CIN,A.Jones,CIN,False
55840,CHI,CIN,M.Johnson,CIN,False
55840,CHI,CIN,G.Iloka,CIN,False
55840,CHI,CIN,B.Thompson,CIN,False
55840,CHI,CIN,R.Maualuga,CIN,False
55840,CHI,CIN,V.Burfict,CIN,False
55840,CHI,CIN,R.Nelson,CIN,False
55840,CHI,CIN,J.Harrison,CIN,False
55840,CHI,CIN,T.Mays,CIN,False
55840,CHI,CIN,T.Newman,CIN,False
55840,CHI,CIN,D.Peko,CIN,False
55840,CHI,CIN,C.Dunlap,CIN,False
55840,CHI,CIN,L.Hall,CIN,False
55841,CLE,MIA,B.Weeden,CLE,True
55841,CLE,MIA,T.Richardson,CLE,True
55841,CLE,MIA,J.Cameron,CLE,True
55841,CLE,MIA,G.Barnidge,CLE,True
55841,CLE,MIA,D.Bess,CLE,True
55841,CLE,MIA,C.Ogbonnaya,CLE,True
55841,CLE,MIA,T.Benjamin,CLE,True
55841,CLE,MIA,G.Little,CLE,True
55841,CLE,MIA,T.Gurley,CLE,True
55841,CLE,MIA,J.Thomas,CLE,True
55841,CLE,MIA,B.Cundiff,CLE,True
55841,CLE,MIA,S.Lanning,CLE,True
55841,CLE,MIA,B.Rainey,CLE,True
55841,CLE,MIA,P.Kruger,CLE,True
55841,CLE,MIA,T.Gipson,CLE,True
55841,CLE,MIA,Q.Groves,CLE,True
55841,CLE,MIA,D.Jackson,CLE,True
55841,CLE,MIA,C.Robertson,CLE,True
55841,CLE,MIA,T.Ward,CLE,True
55841,CLE,MIA,B.Skrine,CLE,True
55841,CLE,MIA,J.Haden,CLE,True
55841,CLE,MIA,I.Kitchen,CLE,True
55841,CLE,MIA,J.Hughes,CLE,True
55841,CLE,MIA,B.Winn,CLE,True
55841,CLE,MIA,P.Taylor,CLE,True
55841,CLE,MIA,C.Owens,CLE,True
55841,CLE,MIA,J.Sheard,CLE,True
55841,CLE,MIA,D.Bryant,CLE,True
55841,CLE,MIA,R.Tannehill,MIA,False
55841,CLE,MIA,L.Miller,MIA,False
55841,CLE,MIA,D.Thomas,MIA,False
55841,CLE,MIA,C.Clay,MIA,False
55841,CLE,MIA,M.Wallace,MIA,False
55841,CLE,MIA,B.Hartline,MIA,False
55841,CLE,MIA,B.Gibson,MIA,False
55841,CLE,MIA,C.Sturgis,MIA,False
55841,CLE,MIA,B.Fields,MIA,False
55841,CLE,MIA,M.Thigpen,MIA,False
55841,CLE,MIA,J.Wilson,MIA,False
55841,CLE,MIA,D.Ellerbe,MIA,False
55841,CLE,MIA,P.Soliai,MIA,False
55841,CLE,MIA,C.Wake,MIA,False
55841,CLE,MIA,D.Patterson,MIA,False
55841,CLE,MIA,B.Grimes,MIA,False
55841,CLE,MIA,P.Wheeler,MIA,False
55841,CLE,MIA,D.Shelby,MIA,False
55841,CLE,MIA,R.Starks,MIA,False
55841,CLE,MIA,R.Jones,MIA,False
55841,CLE,MIA,D.Jordan,MIA,False
55841,CLE,MIA,C.Clemons,MIA,False
55841,CLE,MIA,K.Misi,MIA,False
55841,CLE,MIA,N.Carroll,MIA,False
55841,CLE,MIA,J.Odrick,MIA,False
55842,DET,MIN,M.Stafford,DET,True
55842,DET,MIN,S.Martin,DET,True
55842,DET,MIN,R.Bush,DET,True
55842,DET,MIN,J.Bell,DET,True
55842,DET,MIN,J.Fauria,DET,True
55842,DET,MIN,K.Durham,DET,True
55842,DET,MIN,B.Pettigrew,DET,True
55842,DET,MIN,N.Burleson,DET,True
55842,DET,MIN,P.Edwards,DET,True
55842,DET,MIN,C.Johnson,DET,True
55842,DET,MIN,N.Fairley,DET,True
55842,DET,MIN,D.Akers,DET,True
55842,DET,MIN,M.Spurlock,DET,True
55842,DET,MIN,E.Ansah,DET,True
55842,DET,MIN,L.Delmas,DET,True
55842,DET,MIN,D.Levy,DET,True
55842,DET,MIN,Tr.Lewis,DET,True
55842,DET,MIN,W.Young,DET,True
55842,DET,MIN,C.Houston,DET,True
55842,DET,MIN,G.Quin,DET,True
55842,DET,MIN,D.Slay,DET,True
55842,DET,MIN,D.Bentley,DET,True
55842,DET,MIN,C.Mosley,DET,True
55842,DET,MIN,S.Tulloch,DET,True
55842,DET,MIN,I.Idonije,DET,True
55842,DET,MIN,R.Mathis,DET,True
55842,DET,MIN,C.Ponder,MIN,False
55842,DET,MIN,A.Peterson,MIN,False
55842,DET,MIN,J.Simpson,MIN,False
55842,DET,MIN,K.Rudolph,MIN,False
55842,DET,MIN,Z.Line,MIN,False
55842,DET,MIN,C.Patterson,MIN,False
55842,DET,MIN,G.Jennings,MIN,False
55842,DET,MIN,H.Smith,MIN,False
55842,DET,MIN,B.Walsh,MIN,False
55842,DET,MIN,J.Locke,MIN,False
55842,DET,MIN,M.Sherels,MIN,False
55842,DET,MIN,C.Cook,MIN,False
55842,DET,MIN,F.Evans,MIN,False
55842,DET,MIN,B.Robison,MIN,False
55842,DET,MIN,J.Robinson,MIN,False
55842,DET,MIN,C.Greenway,MIN,False
55842,DET,MIN,E.Henderson,MIN,False
55842,DET,MIN,L.Guion,MIN,False
55842,DET,MIN,J.Sanford,MIN,False
55842,DET,MIN,X.Rhodes,MIN,False
55842,DET,MIN,J.Allen,MIN,False
55843,IND,OAK,A.Luck,IND,True
55843,IND,OAK,A.Bradshaw,IND,True
55843,IND,OAK,V.Ballard,IND,True
55843,IND,OAK,D.Allen,IND,True
55843,IND,OAK,C.Fleener,IND,True
55843,IND,OAK,D.Heyward-Bey,IND,True
55843,IND,OAK,R.Wayne,IND,True
55843,IND,OAK,T.Hilton,IND,True
55843,IND,OAK,A.Vinatieri,IND,True
55843,IND,OAK,P.McAfee,IND,True
55843,IND,OAK,L.Landry,IND,True
55843,IND,OAK,A.Bethea,IND,True
55843,IND,OAK,J.Freeman,IND,True
55843,IND,OAK,C.Redding,IND,True
55843,IND,OAK,V.Davis,IND,True
55843,IND,OAK,E.Walden,IND,True
55843,IND,OAK,D.Butler,IND,True
55843,IND,OAK,R.Mathews,IND,True
55843,IND,OAK,A.Franklin,IND,True
55843,IND,OAK,G.Toler,IND,True
55843,IND,OAK,K.Sheppard,IND,True
55843,IND,OAK,R.Mathis,IND,True
55843,IND,OAK,R.Jean Francois,IND,True
55843,IND,OAK,T.Pryor,OAK,False
55843,IND,OAK,D.McFadden,OAK,False
55843,IND,OAK,R.Streater,OAK,False
55843,IND,OAK,R.Jennings,OAK,False
55843,IND,OAK,M.Rivera,OAK,False
55843,IND,OAK,D.Moore,OAK,False
55843,IND,OAK,B.Butler,OAK,False
55843,IND,OAK,M.Reece,OAK,False
55843,IND,OAK,J.Mastrud,OAK,False
55843,IND,OAK,J.Ford,OAK,False
55843,IND,OAK,S.Janikowski,OAK,False
55843,IND,OAK,M.King,OAK,False
55843,IND,OAK,P.Adams,OAK,False
55843,IND,OAK,T.Porter,OAK,False
55843,IND,OAK,S.McGee,OAK,False
55843,IND,OAK,P.Sims,OAK,False
55843,IND,OAK,J.Hunter,OAK,False
55843,IND,OAK,V.Walker,OAK,False
55843,IND,OAK,N.Roach,OAK,False
55843,IND,OAK,L.Houston,OAK,False
55843,IND,OAK,J.Crawford,OAK,False
55843,IND,OAK,C.Woodson,OAK,False
55843,IND,OAK,M.Jenkins,OAK,False
55843,IND,OAK,Ke.Burnett,OAK,False
55843,IND,OAK,B.Ross,OAK,False
55843,IND,OAK,K.Maiava,OAK,False
55843,IND,OAK,D.Hayden,OAK,False
55843,IND,OAK,T.Branch,OAK,False
55844,JAC,KC,C.Henne,JAC,True
55844,JAC,KC,B.Gabbert,JAC,True
55844,JAC,KC,D.Robinson,JAC,True
55844,JAC,KC,J.Todman,JAC,True
55844,JAC,KC,J.Forsett,JAC,True
55844,JAC,KC,M.Jones-Drew,JAC,True
55844,JAC,KC,M.Brown,JAC,True
55844,JAC,KC,W.Ta'ufo'ou,JAC,True
55844,JAC,KC,C.Harbor,JAC,True
55844,JAC,KC,A.Reisner,JAC,True
55844,JAC,KC,C.Shorts,JAC,True
55844,JAC,KC,A.Sanders,JAC,True
55844,JAC,KC,B.Anger,JAC,True
55844,JAC,KC,S.Burton,JAC,True
55844,JAC,KC,W.Blackmon,JAC,True
55844,JAC,KC,R.Miller,JAC,True
55844,JAC,KC,R.Allen,JAC,True
55844,JAC,KC,D.Gratz,JAC,True
55844,JAC,KC,M.Harris,JAC,True
55844,JAC,KC,P.Posluszny,JAC,True
55844,JAC,KC,A.Ball,JAC,True
55844,JAC,KC,J.Cyprien,JAC,True
55844,JAC,KC,S.Marks,JAC,True
55844,JAC,KC,G.Hayes,JAC,True
55844,JAC,KC,B.Deaderick,JAC,True
55844,JAC,KC,J.Babin,JAC,True
55844,JAC,KC,J.Mincey,JAC,True
55844,JAC,KC,D.Lowery,JAC,True
55844,JAC,KC,A.Smith,KC,False
55844,JAC,KC,C.Gray,KC,False
55844,JAC,KC,C.Daniel,KC,False
55844,JAC,KC,K.Davis,KC,False
55844,JAC,KC,J.Charles,KC,False
55844,JAC,KC,J.Hemingway,KC,False
55844,JAC,KC,D.Avery,KC,False
55844,JAC,KC,D.McCluster,KC,False
55844,JAC,KC,A.Sherman,KC,False
55844,JAC,KC,A.Fasano,KC,False
55844,JAC,KC,D.Bowe,KC,False
55844,JAC,KC,R.Succop,KC,False
55844,JAC,KC,D.Colquitt,KC,False
55844,JAC,KC,M.Cooper,KC,False
55844,JAC,KC,S.Smith,KC,False
55844,JAC,KC,A.Jordan,KC,False
55844,JAC,KC,D.Poe,KC,False
55844,JAC,KC,T.Jackson,KC,False
55844,JAC,KC,T.Hali,KC,False
55844,JAC,KC,D.Johnson,KC,False
55844,JAC,KC,B.Flowers,KC,False
55844,JAC,KC,K.Lewis,KC,False
55844,JAC,KC,F.Zombo,KC,False
55844,JAC,KC,E.Berry,KC,False
55844,JAC,KC,J.Houston,KC,False
55844,JAC,KC,M.Devito,KC,False
55844,JAC,KC,Q.Demps,KC,False
55846,NYJ,TB,G.Smith,NYJ,True
55846,NYJ,TB,J.Kerley,NYJ,True
55846,NYJ,TB,B.Powell,NYJ,True
55846,NYJ,TB,C.Ivory,NYJ,True
55846,NYJ,TB,S.Hill,NYJ,True
55846,NYJ,TB,S.Holmes,NYJ,True
55846,NYJ,TB,K.Reuland,NYJ,True
55846,NYJ,TB,E.Gates,NYJ,True
55846,NYJ,TB,K.Winslow,NYJ,True
55846,NYJ,TB,T.Bohanon,NYJ,True
55846,NYJ,TB,N.Folk,NYJ,True
55846,NYJ,TB,R.Malone,NYJ,True
55846,NYJ,TB,D.Harris,NYJ,True
55846,NYJ,TB,D.Landry,NYJ,True
55846,NYJ,TB,G.McIntyre,NYJ,True
55846,NYJ,TB,D.Harrison,NYJ,True
55846,NYJ,TB,J.Bush,NYJ,True
55846,NYJ,TB,D.Davis,NYJ,True
55846,NYJ,TB,A.Cromartie,NYJ,True
55846,NYJ,TB,A.Barnes,NYJ,True
55846,NYJ,TB,J.Jarrett,NYJ,True
55846,NYJ,TB,A.Allen,NYJ,True
55846,NYJ,TB,C.Pace,NYJ,True
55846,NYJ,TB,M.Wilkerson,NYJ,True
55846,NYJ,TB,K.Ellis,NYJ,True
55846,NYJ,TB,S.Richardson,NYJ,True
55846,NYJ,TB,D.Milliner,NYJ,True
55846,NYJ,TB,J.Freeman,TB,False
55846,NYJ,TB,D.Martin,TB,False
55846,NYJ,TB,M.Williams,TB,False
55846,NYJ,TB,B.Leonard,TB,False
55846,NYJ,TB,N.Byham,TB,False
55846,NYJ,TB,V.Jackson,TB,False
55846,NYJ,TB,A.Spence,TB,False
55846,NYJ,TB,J.Zuttah,TB,False
55846,NYJ,TB,R.Lindell,TB,False
55846,NYJ,TB,M.Koenen,TB,False
55846,NYJ,TB,K.Ogletree,TB,False
55846,NYJ,TB,E.Page,TB,False
55846,NYJ,TB,A.Black,TB,False
55846,NYJ,TB,M.Barron,TB,False
55846,NYJ,TB,D.Landri,TB,False
55846,NYJ,TB,M.Foster,TB,False
55846,NYJ,TB,L.David,TB,False
55846,NYJ,TB,D.Te'o-Nesheim,TB,False
55846,NYJ,TB,J.Casillas,TB,False
55846,NYJ,TB,L.Johnson,TB,False
55846,NYJ,TB,M.Adams,TB,False
55846,NYJ,TB,D.Goldson,TB,False
55846,NYJ,TB,D.Watson,TB,False
55846,NYJ,TB,D.Revis,TB,False
55846,NYJ,TB,A.Clayborn,TB,False
55846,NYJ,TB,J.Banks,TB,False
55846,NYJ,TB,D.Bowers,TB,False
55846,NYJ,TB,G.McCoy,TB,False
55845,NO,ATL,D.Brees,NO,True
55845,NO,ATL,D.Sproles,NO,True
55845,NO,ATL,M.Ingram,NO,True
55845,NO,ATL,P.Thomas,NO,True
55845,NO,ATL,K.Stills,NO,True
55845,NO,ATL,B.Watson,NO,True
55845,NO,ATL,L.Moore,NO,True
55845,NO,ATL,M.Colston,NO,True
55845,NO,ATL,J.Graham,NO,True
55845,NO,ATL,R.Harper,NO,True
55845,NO,ATL,G.Hartley,NO,True
55845,NO,ATL,T.Morstead,NO,True
55845,NO,ATL,C.White,NO,True
55845,NO,ATL,T.Johnson,NO,True
55845,NO,ATL,J.Jenkins,NO,True
55845,NO,ATL,K.Vaccaro,NO,True
55845,NO,ATL,C.Jordan,NO,True
55845,NO,ATL,A.Hicks,NO,True
55845,NO,ATL,D.Hawthorne,NO,True
55845,NO,ATL,R.Bush,NO,True
55845,NO,ATL,K.Lewis,NO,True
55845,NO,ATL,C.Lofton,NO,True
55845,NO,ATL,J.Galette,NO,True
55845,NO,ATL,P.Robinson,NO,True
55845,NO,ATL,J.Greer,NO,True
55845,NO,ATL,M.Jenkins,NO,True
55845,NO,ATL,P.Haralson,NO,True
55845,NO,ATL,M.Ryan,ATL,False
55845,NO,ATL,J.Rodgers,ATL,False
55845,NO,ATL,S.Jackson,ATL,False
55845,NO,ATL,J.Snelling,ATL,False
55845,NO,ATL,T.Gonzalez,ATL,False
55845,NO,ATL,H.Douglas,ATL,False
55845,NO,ATL,R.White,ATL,False
55845,NO,ATL,J.Jones,ATL,False
55845,NO,ATL,B.Ewing,ATL,False
55845,NO,ATL,M.Bryant,ATL,False
55845,NO,ATL,M.Bosher,ATL,False
55845,NO,ATL,K.Biermann,ATL,False
55845,NO,ATL,C.Peters,ATL,False
55845,NO,ATL,R.Alford,ATL,False
55845,NO,ATL,P.Jerry,ATL,False
55845,NO,ATL,A.Dent,ATL,False
55845,NO,ATL,W.Moore,ATL,False
55845,NO,ATL,O.Umenyiora,ATL,False
55845,NO,ATL,T.DeCoud,ATL,False
55845,NO,ATL,S.Weatherspoon,ATL,False
55845,NO,ATL,J.Babineaux,ATL,False
55845,NO,ATL,R.McClain,ATL,False
55845,NO,ATL,D.Trufant,ATL,False
55847,PIT,TEN,B.Roethlisberger,PIT,True
55847,PIT,TEN,I.Redman,PIT,True
55847,PIT,TEN,L.Stephens-Howling,PIT,True
55847,PIT,TEN,A.Brown,PIT,True
55847,PIT,TEN,E.Sanders,PIT,True
55847,PIT,TEN,J.Cotchery,PIT,True
55847,PIT,TEN,D.Johnson,PIT,True
55847,PIT,TEN,S.Suisham,PIT,True
55847,PIT,TEN,Z.Mesko,PIT,True
55847,PIT,TEN,M.Wheaton,PIT,True
55847,PIT,TEN,J.Jones,PIT,True
55847,PIT,TEN,T.Polamalu,PIT,True
55847,PIT,TEN,S.Thomas,PIT,True
55847,PIT,TEN,L.Woodley,PIT,True
55847,PIT,TEN,J.Worilds,PIT,True
55847,PIT,TEN,W.Gay,PIT,True
55847,PIT,TEN,B.Keisel,PIT,True
55847,PIT,TEN,A.Woods,PIT,True
55847,PIT,TEN,E.Hood,PIT,True
55847,PIT,TEN,C.Allen,PIT,True
55847,PIT,TEN,L.Foote,PIT,True
55847,PIT,TEN,S.McLendon,PIT,True
55847,PIT,TEN,R.Clark,PIT,True
55847,PIT,TEN,C.Heyward,PIT,True
55847,PIT,TEN,L.Timmons,PIT,True
55847,PIT,TEN,I.Taylor,PIT,True
55847,PIT,TEN,K.Wilson,PIT,True
55847,PIT,TEN,J.Locker,TEN,False
55847,PIT,TEN,J.Battle,TEN,False
55847,PIT,TEN,S.Greene,TEN,False
55847,PIT,TEN,C.Johnson,TEN,False
55847,PIT,TEN,D.Walker,TEN,False
55847,PIT,TEN,D.Williams,TEN,False
55847,PIT,TEN,N.Washington,TEN,False
55847,PIT,TEN,K.Britt,TEN,False
55847,PIT,TEN,K.Wright,TEN,False
55847,PIT,TEN,M.Fokou,TEN,False
55847,PIT,TEN,R.Bironas,TEN,False
55847,PIT,TEN,B.Kern,TEN,False
55847,PIT,TEN,D.Reynaud,TEN,False
55847,PIT,TEN,S.Hill,TEN,False
55847,PIT,TEN,J.McCourty,TEN,False
55847,PIT,TEN,Z.Brown,TEN,False
55847,PIT,TEN,C.Sensabaugh,TEN,False
55847,PIT,TEN,A.Verner,TEN,False
55847,PIT,TEN,R.Pitoitua,TEN,False
55847,PIT,TEN,Mi.Martin,TEN,False
55847,PIT,TEN,B.Pollard,TEN,False
55847,PIT,TEN,D.Morgan,TEN,False
55847,PIT,TEN,J.Casey,TEN,False
55847,PIT,TEN,M.Griffin,TEN,False
55848,STL,ARI,S.Bradford,STL,True
55848,STL,ARI,T.Austin,STL,True
55848,STL,ARI,Z.Stacy,STL,True
55848,STL,ARI,D.Richardson,STL,True
55848,STL,ARI,C.Givens,STL,True
55848,STL,ARI,B.Quick,STL,True
55848,STL,ARI,L.Kendricks,STL,True
55848,STL,ARI,J.Cook,STL,True
55848,STL,ARI,A.Pettis,STL,True
55848,STL,ARI,C.Long,STL,True
55848,STL,ARI,G.Zuerlein,STL,True
55848,STL,ARI,J.Hekker,STL,True
55848,STL,ARI,T.Barnes,STL,True
55848,STL,ARI,B.Cunningham,STL,True
55848,STL,ARI,T.McDonald,STL,True
55848,STL,ARI,J.Cudjo,STL,True
55848,STL,ARI,K.Langford,STL,True
55848,STL,ARI,A.Ogletree,STL,True
55848,STL,ARI,J.Laurinaitis,STL,True
55848,STL,ARI,C.Finnegan,STL,True
55848,STL,ARI,T.Johnson,STL,True
55848,STL,ARI,J.Jenkins,STL,True
55848,STL,ARI,R.McLeod,STL,True
55848,STL,ARI,R.Quinn,STL,True
55848,STL,ARI,W.Witherspoon,STL,True
55848,STL,ARI,M.Conrath,STL,True
55848,STL,ARI,W.Hayes,STL,True
55848,STL,ARI,M.Brockers,STL,True
55848,STL,ARI,C.Palmer,ARI,False
55848,STL,ARI,R.Mendenhall,ARI,False
55848,STL,ARI,A.Smith,ARI,False
55848,STL,ARI,J.Dray,ARI,False
55848,STL,ARI,A.Ellington,ARI,False
55848,STL,ARI,J.Brown,ARI,False
55848,STL,ARI,K.Sperry,ARI,False
55848,STL,ARI,M.Floyd,ARI,False
